text,label,text_length
Katogue,village,7
Robonde,village,7
Garpene,village,7
Lokodja,village,7
Doumbou,village,7
Senoulo,village,7
Samekuy,village,7
Konkara,village,7
Soglozi,village,7
Koul-Bo,village,7
Pia N°1,village,7
Manessa,village,7
Paranzo,village,7
Boulera,village,7
Parakuy,village,7
Minkiro,village,7
Kolepar,village,7
Ourouko,village,7
Diasser,village,7
Nairena,village,7
Sandogo,village,7
Bahouan,village,7
Kourian,village,7
Moutori,village,7
Bonikuy,village,7
Borohir,village,7
Kemenso,village,7
Kakongo,village,7
Nomgana,village,7
Toleper,village,7
Moulepo,village,7
Goundry,village,7
Ouizine,village,7
Kpoperi,village,7
Boulala,village,7
Kenekuy,village,7
Rimalga,village,7
Dokoura,village,7
Karasso,village,7
Diagnon,village,7
Bilbale,village,7
Voukoum,village,7
Tantoua,village,7
Doubale,village,7
Nipodja,village,7
Bitiako,village,7
Zakoure,village,7
Bontara,village,7
Dagnora,village,7
Zampana,village,7
Manzour,village,7
Sorkoun,village,7
Tampour,village,7
Pimalga,village,7
Tantouo,village,7
Daboura,village,7
Denkoro,village,7
Tamasgo,village,7
Tiomolo,village,7
Bouakuy,village,7
Sanakuy,village,7
Sanwara,village,7
Toukoro,village,7
Tokpora,village,7
Zemalga,village,7
Badiere,village,7
Namassa,village,7
Batiele,village,7
Dakoula,village,7
Complan,village,7
Kossoba,village,7
Sonsira,village,7
Roppane,village,7
Dikpere,village,7
Kabouda,village,7
Djepera,village,7
Mandara,village,7
Kombori,village,7
Zanrsin,village,7
Gbokora,village,7
Toyogdo,village,7
Dazanre,village,7
Kolonzo,village,7
Tanwaka,village,7
Wadiele,village,7
Pelinka,village,7
Lalmogo,village,7
Nahoube,village,7
Kampene,village,7
Kansara,village,7
Koussin,village,7
Lombile,village,7
Gnimini,village,7
Donkoro,village,7
Koadara,village,7
Sakalao,village,7
Zomnogo,village,7
Sokouna,village,7
Kinimou,village,7
Diomena,village,7
Ouakara,village,7
Bellare,village,7
Zelasse,village,7
Komnogo,village,7
Bambary,village,7
Largogo,village,7
Koumana,village,7
Midebdo,village,7
Taplara,village,7
Soussou,village,7
Pobouro,village,7
Farakuy,village,7
Yeguere,village,7
Tilpera,village,7
Tinhira,village,7
Babiere,village,7
Soubouy,village,7
Bakpara,village,7
Bourgou,village,7
Sindilo,village,7
Massako,village,7
Diogora,village,7
Banguel,village,7
Gossina,village,7
Kourono,village,7
Kassila,village,7
Barakuy,village,7
Kankele,village,7
Habanga,village,7
Diogota,village,7
Dambini,village,7
Moyargo,village,7
Bangaba,village,7
Lantaga,village,7
Basnere,village,7
Zanzaka,village,7
Kamdogo,village,7
Beboula,village,7
Dimboro,village,7
Tamassa,village,7
Battiti,village,7
Madamao,village,7
Koupele,village,7
Babrora,village,7
Tamidou,village,7
Ouezala,village,7
Sibteon,village,7
Balongo,village,7
Nambera,village,7
Nandoli,village,7
Tayaret,village,7
Pissine,village,7
Kononga,village,7
Koulara,village,7
Sandora,village,7
Barelgo,village,7
Tirakuy,village,7
Issigui,village,7
Kourani,village,7
Boullel,village,7
Sadigan,village,7
Ansolma,village,7
Ninlare,village,7
Soboule,village,7
Syn N°1,village,7
Dadoune,village,7
Tamagan,village,7
Bembela,village,7
Passogo,village,7
Bonzawa,village,7
Tiffele,village,7
Boukero,village,7
Bagnaba,village,7
Dadjour,village,7
Koupelo,village,7
Tintogo,village,7
Dablara,village,7
Gacoula,village,7
Bilinga,village,7
Pangogo,village,7
Kaboret,village,7
Ramesse,village,7
Kankani,village,7
Soranga,village,7
Yomboli,village,7
Kassoum,village,7
Zamioro,village,7
Lokonao,village,7
Somiaga,village,7
Timbolo,village,7
Mihebra,village,7
Trimbio,village,7
Kouilla,village,7
Sisgogo,village,7
Makongo,village,7
Tormana,village,7
Dounkou,village,7
Sotenga,village,7
Bingane,village,7
Binkola,village,7
Dalgane,village,7
Gorgane,village,7
Zipelin,village,7
Tonteon,village,7
Tamipar,village,7
Tompena,village,7
Nassene,village,7
Malteon,village,7
Massala,village,7
Dangbal,village,7
Dabozir,village,7
Dankana,village,7
Dassara,village,7
Dazouba,village,7
Balenso,village,7
Torkora,village,7
Somlawa,village,7
Toessen,village,7
Zoundri,village,7
Banyida,village,7
Barouli,village,7
Tangari,village,7
Bouanga,village,7
Diguila,village,7
Tiemana,village,7
Ouagara,village,7
Tierkou,village,7
Timbiel,village,7
Tinkiro,village,7
Koumbia,village,7
Konsera,village,7
Tiobiel,village,7
Tiobrou,village,7
Garkere,village,7
Hella 1,village,7
Boukere,village,7
Konzena,village,7
Imkouka,village,7
Tognora,village,7
Gossere,village,7
Ferkane,village,7
Kirible,village,7
Yarghin,village,7
Ouanare,village,7
Pankele,village,7
Kpanlou,village,7
Kpidara,village,7
Bossien,village,7
Lerbira,village,7
Kourori,village,7
Miniera,village,7
Djamana,village,7
Nantira,village,7
Koulbie,village,7
Bortore,village,7
Gombogo,village,7
Dambrin,village,7
Bomhiri,village,7
Ollongo,village,7
Gomboro,village,7
Bompela,village,7
Soukera,village,7
Zengdse,village,7
Sabouli,village,7
Toubani,village,7
Kassita,village,7
Sittigo,village,7
Kpadier,village,7
Legmoin,village,7
Ouadiel,village,7
Pontiel,village,7
Fakouna,village,7
Zonakuy,village,7
Piraogo,village,7
Kongoba,village,7
Naregue,village,7
Zinzour,village,7
Bakenao,village,7
Kobaoua,village,7
Tooguin,village,7
Dakoura,village,7
Houbaye,village,7
Debeyel,village,7
Filande,village,7
Foutara,village,7
Lessere,village,7
Zerboko,village,7
Dakouli,village,7
Sawenga,village,7
Lalguin,village,7
Monlori,village,7
Ouazele,village,7
Ronguin,village,7
Goundou,village,7
Laranga,village,7
Sanhoui,village,7
Noessin,village,7
Zandkom,village,7
Ansouri,village,7
Dissiam,village,7
Baribci,village,7
Tanhoka,village,7
Teonsgo,village,7
Naganga,village,7
Diepani,village,7
Yelkoto,village,7
Lerghin,village,7
Boadori,village,7
Dielkou,village,7
Goungla,village,7
Boulare,village,7
Kondrin,village,7
Yargoun,village,7
Koyenga,village,7
Barkana,village,7
Tobondi,village,7
Kangare,village,7
Silenga,village,7
Kobsere,village,7
Tipolga,village,7
Mazoara,village,7
Goadiga,village,7
Ganzaga,village,7
Tampoui,village,7
Tanlili,village,7
Toessin,village,7
Tamiela,village,7
Siessin,village,7
Dabodin,village,7
Lamoana,village,7
Balamba,village,7
Babakou,village,7
Rahalle,village,7
Lalgaye,village,7
Thioula,village,7
Tambaga,village,7
Tampouy,village,7
Kieblin,village,7
Boutoko,village,7
Dazouri,village,7
Tansega,village,7
Toeghin,village,7
Mangale,village,7
Nambadi,village,7
Zorkoum,village,7
Koualio,village,7
Lelguem,village,7
Batondo,village,7
Sourgou,village,7
Konli I,village,7
Goumogo,village,7
Tathyou,village,7
Pielgou,village,7
Koupene,village,7
Sagouem,village,7
Taffogo,village,7
Sondogo,village,7
Tissimi,village,7
Korabou,village,7
Kobdari,village,7
Kanduyo,village,7
Tankori,village,7
Gouengo,village,7
Sindgin,village,7
Thioure,village,7
Taparko,village,7
Ouabedi,village,7
Sablogo,village,7
Balinga,village,7
Daffole,village,7
Benkoko,village,7
Golinga,village,7
Wapassi,village,7
Bouyoua,village,7
Mognaba,village,7
Sampalo,village,7
Ankouna,village,7
Darheme,village,7
Loubora,village,7
Nabdogo,village,7
Bankoni,village,7
Neneogo,village,7
Komassi,village,7
Pilogre,village,7
Nombiti,village,7
Niawere,village,7
Nadrifa,village,7
Nantera,village,7
Ouapaci,village,7
Ourseni,village,7
Wanfere,village,7
Seguere,village,7
Sangora,village,7
Nassere,village,7
Kollade,village,7
Youanga,village,7
Dimikuy,village,7
Popioho,village,7
Sabouri,village,7
Gando I,village,7
Wardogo,village,7
Tanwoko,village,7
Kassaho,village,7
Boumbin,village,7
Donsene,village,7
Tambili,village,7
Doumien,village,7
Bangsin,village,7
Kohoura,village,7
Bassare,village,7
Dorokuy,village,7
Basbedo,village,7
Bampela,village,7
Komonga,village,7
Sankara,village,7
Sampala,village,7
Saterna,village,7
Issaogo,village,7
Kazanga,village,7
Gangana,village,7
Niondin,village,7
Ouidlao,village,7
Yaoghin,village,7
Pilifou,village,7
Kogossi,village,7
Pissila,village,7
Roungou,village,7
Yambili,village,7
Dekouda,village,7
Koguini,village,7
Tamdogo,village,7
Komonli,village,7
Ouedogo,village,7
Garghin,village,7
Touroum,village,7
Doubiti,village,7
Yaryome,village,7
Sarbila,village,7
Tambogo,village,7
Sincene,village,7
Silemba,village,7
Tantako,village,7
Tiefora,village,7
Lahagui,village,7
Barogho,village,7
Kossodo,village,7
Tanlomo,village,7
Pibaore,village,7
Vowogdo,village,7
Nayouri,village,7
Tamissi,village,7
Lemnogo,village,7
Belegre,village,7
Nabelin,village,7
Dibilou,village,7
Diangou,village,7
Koughin,village,7
Diadori,village,7
Ouenane,village,7
Kouanda,village,7
Kamedji,village,7
Nioko I,village,7
Dassari,village,7
Kourgou,village,7
Nibagdo,village,7
Nadiolo,village,7
Louanga,village,7
Dabesma,village,7
Batiboh,village,7
Nakouri,village,7
Salguin,village,7
Bangaye,village,7
Balemba,village,7
Poessin,village,7
Lelekom,village,7
Hamidin,village,7
Bigtogo,village,7
Djansia,village,7
Kamissi,village,7
Karmama,village,7
Koadaba,village,7
Bouogou,village,7
Dianzoe,village,7
Boulsin,village,7
Payegou,village,7
Malioma,village,7
Massere,village,7
Zerkoum,village,7
Basziri,village,7
Bazoule,village,7
Liougou,village,7
Tamnere,village,7
Bantole,village,7
Balolle,village,7
Kouriga,village,7
Tanghin,village,7
Songdin,village,7
Komondi,village,7
Baouiga,village,7
Sissili,village,7
Logobou,village,7
Tiargou,village,7
Lassane,village,7
Ramongo,village,7
Babouli,village,7
Daboala,village,7
Gampela,village,7
Kandaga,village,7
Sawatin,village,7
Kantari,village,7
Diabiga,village,7
Somassi,village,7
Niangdo,village,7
Yaoguin,village,7
Koabdin,village,7
Namagri,village,7
Sakoani,village,7
Kabinou,village,7
Karbole,village,7
Kontaga,village,7
Dapelgo,village,7
Sitenga,village,7
Gaskaye,village,7
Djibali,village,7
Baoghin,village,7
Tiboudi,village,7
Komkaga,village,7
Goupana,village,7
Tolepsi,village,7
Koankin,village,7
Tibrela,village,7
Boulpon,village,7
Nalenga,village,7
Dassice,village,7
Kodjena,village,7
Gabondi,village,7
Sittaon,village,7
Zimidin,village,7
Comonli,village,7
Sintiou,village,7
Bonyolo,village,7
Kanyale,village,7
Naboudi,village,7
Kanhome,village,7
Dacisse,village,7
Mogtedo,village,7
Sebouga,village,7
Popomou,village,7
Palagre,village,7
Pampani,village,7
Tiamien,village,7
Pembiga,village,7
Sankouy,village,7
Tangali,village,7
Napouan,village,7
Mardaga,village,7
Sahongo,village,7
Sossore,village,7
Ouansoa,village,7
Kodjini,village,7
Hanloli,village,7
Fatouti,village,7
Balogho,village,7
Kaligri,village,7
Yanwega,village,7
Kongaye,village,7
Bisraga,village,7
Kougsin,village,7
Zinloua,village,7
Mongdin,village,7
Danfina,village,7
Kolokom,village,7
Kalwaka,village,7
Tiabdou,village,7
Sadouin,village,7
Yalegre,village,7
Oukouna,village,7
Wenyiri,village,7
Pitenga,village,7
Weglega,village,7
Sadouan,village,7
Nakodou,village,7
Marmiga,village,7
Kotouri,village,7
Bomonti,village,7
Zamouna,village,7
Bonapio,village,7
Guenien,village,7
Tilonti,village,7
Toboani,village,7
Boulgou,village,7
Boadeni,village,7
Tokouna,village,7
Bouldie,village,7
Touossi,village,7
Tomonga,village,7
Ladiana,village,7
Nadonon,village,7
Mogueya,village,7
Boumkpa,village,7
Mousseo,village,7
Yamadio,village,7
Tambiri,village,7
Tambidi,village,7
Koutera,village,7
Divolet,village,7
Vrassan,village,7
Bapania,village,7
Yagance,village,7
Noungou,village,7
Koualou,village,7
Gnansou,village,7
Guillan,village,7
Pikieko,village,7
Kadapra,village,7
Poedogo,village,7
Folpodi,village,7
Tiaburo,village,7
Tikonti,village,7
Sanogho,village,7
Fonghin,village,7
Niessan,village,7
Tiabien,village,7
Soubore,village,7
Pendori,village,7
Wedbila,village,7
Tiawama,village,7
Toeyoko,village,7
Tiombio,village,7
Bendogo,village,7
Bakaogo,village,7
Koadiga,village,7
Tinteka,village,7
Gbatari,village,7
Bolkiba,village,7
Felenga,village,7
Songolo,village,7
Pissele,village,7
Imatoro,village,7
Ganwoko,village,7
Basgana,village,7
Selnore,village,7
Toemiga,village,7
Dazinre,village,7
Toangha,village,7
Chokoro,village,7
Tandaga,village,7
Alamini,village,7
Narguia,village,7
Bissiga,village,7
Ibangfo,village,7
Walembi,village,7
Dalamba,village,7
Niongho,village,7
Bellogo,village,7
Bouroum,village,7
Napenga,village,7
Horegui,village,7
Zagable,village,7
Donfara,village,7
Kalamba,village,7
Timboue,village,7
Kondogo,village,7
Ourfare,village,7
Petouga,village,7
Lopohin,village,7
Torgane,village,7
Birguin,village,7
Tindane,village,7
Lilyala,village,7
Sakoudi,village,7
Besseme,village,7
Tim-Tim,village,7
Singdin,village,7
Falguin,village,7
Youguin,village,7
Pinghin,village,7
Guibare,village,7
Deguele,village,7
Kouendi,village,7
Goumsin,village,7
Tambiga,village,7
Goumoho,village,7
Dapoury,village,7
Bakouta,village,7
Beguedo,village,7
Bouende,village,7
Zambila,village,7
Bawenne,village,7
Kouigou,village,7
Fourgho,village,7
Gnitala,village,7
N'dosso,village,7
Vaongho,village,7
Guirgho,village,7
Kokanko,village,7
Hornogo,village,7
Santena,village,7
Bissiri,village,7
Zikieme,village,7
Kolanga,village,7
Batinga,village,7
Tagalla,village,7
Dirhore,village,7
Badnogo,village,7
Tanhoko,village,7
Tanmiga,village,7
Nakomgo,village,7
Titinga,village,7
Badongo,village,7
Goenega,village,7
Kassire,village,7
Bangrin,village,7
Kassola,village,7
Kanyire,village,7
Biguele,village,7
Sikorla,village,7
Garanga,village,7
Sambsin,village,7
Toundou,village,7
Karfara,village,7
Kolonia,village,7
Norkama,village,7
Kaibila,village,7
Nionsna,village,7
Kuizili,village,7
Poikoro,village,7
Kahonia,village,7
Yergoya,village,7
Kassaye,village,7
Zongoma,village,7
Tabissi,village,7
Corabie,village,7
Koungou,village,7
Cora-Lo,village,7
Dissini,village,7
Badabie,village,7
Dabokry,village,7
Mangare,village,7
Banwali,village,7
Douabie,village,7
Goribie,village,7
Possodo,village,7
Mogande,village,7
Yansare,village,7
Watinga,village,7
Warmini,village,7
Zankina,village,7
Zanfara,village,7
Sanghin,village,7
Bobissa,village,7
Songo 2,village,7
Songo 1,village,7
Mogodin,village,7
Saregou,village,7
Dagouma,village,7
Nahouri,village,7
Gougogo,village,7
Kiedsom,village,7
Tamoana,village,7
Koboure,village,7
Faranga,village,7
Bissaya,village,7
Kaongho,village,7
Sipigui,village,7
Yorghin,village,7
Yactibo,village,7
Tambolo,village,7
Sissoro,village,7
Lagonia,village,7
Yabasso,village,7
Youngou,village,7
Bekoure,village,7
Yokouma,village,7
Kalarla,village,7
Kaifona,village,7
Wangala,village,7
Tobissa,village,7
Oualana,village,7
Sampema,village,7
Bonkore,village,7
Tikanre,village,7
Toyende,village,7
Nabenia,village,7
Yantega,village,7
Tiakane,village,7
Zenzeba,village,7
Sandeba,village,7
Tiyelle,village,7
Dahisma,village,7
Tamboko,village,7
Dassoui,village,7
Goyenga,village,7
Ougarou,village,7
Bogonam,village,7
Paparce,village,7
Sambion,village,7
Gnetaya,village,7
Zandogo,village,7
Nikouem,village,7
Yerfing,village,7
Nissare,village,7
Nitiana,village,7
Foungou,village,7
Ningare,village,7
Bourzen,village,7
Garance,village,7
Zoungou,village,7
Samagan,village,7
Taonsgo,village,7
Zirbare,village,7
Sorogho,village,7
Mambire,village,7
Kalmodo,village,7
Pousdem,village,7
Boungou,village,7
Bandeba,village,7
Mamboue,village,7
Moadega,village,7
Dankari,village,7
Lourgou,village,7
Nomboya,village,7
Nongnan,village,7
Zonghin,village,7
Piougou,village,7
Sassema,village,7
Nombira,village,7
Tangaye,village,7
Rissiam,village,7
Tamosgo,village,7
Nongsom,village,7
Kiebani,village,7
Fafasso,village,7
Karbani,village,7
Lobouga,village,7
Batiene,village,7
Katenga,village,7
Founzan,village,7
Kirbaka,village,7
Koupela,village,7
Litenga,village,7
Nimpoui,village,7
Kouloho,village,7
Kogodou,village,7
Pissiga,village,7
Koguina,village,7
Darigma,village,7
Tiougou,village,7
Ouallem,village,7
Safoula,village,7
Tiguili,village,7
Sabrado,village,7
Norghin,village,7
Nonghin,village,7
Leguema,village,7
Gouguin,village,7
Saougou,village,7
Dafinso,village,7
Tiapaga,village,7
Ignongo,village,7
Parkiri,village,7
Damesma,village,7
Kotoura,village,7
Sakango,village,7
Oualogo,village,7
Kidibin,village,7
Legoure,village,7
Silguin,village,7
Sagadou,village,7
Dinaoro,village,7
Gosbila,village,7
Kopelin,village,7
Goudrin,village,7
Bilanga,village,7
Doufien,village,7
Koulogo,village,7
Kangala,village,7
Koudjo,village,6
Tebere,village,6
Moinsi,village,6
Boulou,village,6
Koriba,village,6
Leoupo,village,6
Dougou,village,6
Mediga,village,6
Kondre,village,6
Kabega,village,6
Lakpar,village,6
Lonani,village,6
Dafina,village,6
Pomain,village,6
Tourla,village,6
Soubga,village,6
Ounare,village,6
Djayel,village,6
Sapina,village,6
Nakoum,village,6
Kougdo,village,6
Nebrou,village,6
Zekeze,village,6
Tiabia,village,6
Borogo,village,6
Gassan,village,6
Dahore,village,6
Tahidi,village,6
Kapori,village,6
Tialel,village,6
Latian,village,6
Bamine,village,6
Dapera,village,6
Ladiga,village,6
Dobile,village,6
Boulga,village,6
Dakira,village,6
Kation,village,6
Dokita,village,6
Guirse,village,6
Doumam,village,6
Gombar,village,6
Tialla,village,6
Ouette,village,6
Dierma,village,6
Diensi,village,6
Soulli,village,6
Lengha,village,6
Sanfle,village,6
Nanano,village,6
Goundi,village,6
Kilsio,village,6
Douaba,village,6
Kobogo,village,6
Kpedia,village,6
Mougue,village,6
Gaongo,village,6
Nabale,village,6
Seriba,village,6
Intara,village,6
Petoye,village,6
Nabere,village,6
Bourou,village,6
Boumeo,village,6
Sapone,village,6
Karaba,village,6
Kouana,village,6
Mehena,village,6
Lessam,village,6
Seboun,village,6
Kokora,village,6
Targho,village,6
Nekrou,village,6
Naouya,village,6
Sibera,village,6
Sidana,village,6
Moriba,village,6
Sokoro,village,6
Niobol,village,6
Formou,village,6
Sandie,village,6
Niolka,village,6
Pribar,village,6
Saouga,village,6
Bonogo,village,6
Balogo,village,6
Baniel,village,6
Tonior,village,6
Fitien,village,6
Yagoam,village,6
Gaigou,village,6
Savili,village,6
Takoye,village,6
Loanga,village,6
Nariou,village,6
Koagma,village,6
Kounda,village,6
Ipendo,village,6
Dotoka,village,6
Bingla,village,6
Kemena,village,6
Fanian,village,6
Soferi,village,6
Tialgo,village,6
Goudri,village,6
Mandie,village,6
Tandou,village,6
Kohogo,village,6
Zindin,village,6
Guisma,village,6
Wawara,village,6
Bassan,village,6
Kienga,village,6
Kirgou,village,6
Guende,village,6
Inawas,village,6
Bissan,village,6
Lerbou,village,6
Foufou,village,6
Sassia,village,6
Tiedin,village,6
Kakati,village,6
Gagare,village,6
Tepare,village,6
Yackin,village,6
Logdin,village,6
Lekoun,village,6
Sougou,village,6
Naboro,village,6
Kaboro,village,6
Sondre,village,6
Koassa,village,6
Kierma,village,6
Gozere,village,6
Bavila,village,6
Lamana,village,6
Inzele,village,6
Dialla,village,6
Zawara,village,6
Kollel,village,6
Ividie,village,6
Goumsa,village,6
Iredie,village,6
Magaho,village,6
Bounga,village,6
Ouerin,village,6
Guigui,village,6
Ilyala,village,6
Pilede,village,6
Kamina,village,6
Siyoro,village,6
Baporo,village,6
Petega,village,6
Benega,village,6
Totori,village,6
Sagalo,village,6
Waboti,village,6
Nobiol,village,6
Gouran,village,6
Tiodie,village,6
Bagoun,village,6
Rellou,village,6
Tambao,village,6
Dianra,village,6
Douban,village,6
Padala,village,6
Mentao,village,6
Ourfou,village,6
Tianra,village,6
Sorona,village,6
Kodara,village,6
Bougue,village,6
Koakin,village,6
Tinsin,village,6
Neliri,village,6
Zinion,village,6
Sebere,village,6
Boliel,village,6
Kadiel,village,6
Tiagao,village,6
Labara,village,6
Zavara,village,6
Thiofi,village,6
Bidy 2,village,6
Tewaka,village,6
Sarogo,village,6
Bidy 1,village,6
Tiouma,village,6
Digani,village,6
Bologo,village,6
Nobili,village,6
Tounte,village,6
Diguel,village,6
Nimina,village,6
Adongo,village,6
Kibiri,village,6
Dakola,village,6
Kougny,village,6
Valiou,village,6
Ouelle,village,6
Tchadi,village,6
Obonon,village,6
Kourou,village,6
Saylia,village,6
Simbri,village,6
Santio,village,6
Kerena,village,6
Ouyaye,village,6
Sobaka,village,6
Haoura,village,6
Ingani,village,6
Nobere,village,6
Guiaro,village,6
Poreta,village,6
Lonago,village,6
Arreel,village,6
Naparo,village,6
Bafele,village,6
Belgue,village,6
Solhan,village,6
Bangao,village,6
Bagala,village,6
Leongo,village,6
Kalabo,village,6
Lontia,village,6
Gouere,village,6
Guenin,village,6
Bosson,village,6
Inabao,village,6
Boukou,village,6
Betare,village,6
Kataga,village,6
Doncin,village,6
Soroni,village,6
Kouria,village,6
Arbilo,village,6
Titabe,village,6
Bonkuy,village,6
Konamo,village,6
Piladi,village,6
Bredie,village,6
Kiedie,village,6
Bagawa,village,6
Bangou,village,6
Kielie,village,6
Poesse,village,6
Nakaka,village,6
Pousma,village,6
Tiffou,village,6
Elfora,village,6
Bogdin,village,6
Boalin,village,6
Tinlou,village,6
Imiere,village,6
Kiella,village,6
Loagha,village,6
Toghin,village,6
Sorbin,village,6
Dodola,village,6
Wousse,village,6
Ouessa,village,6
Kierim,village,6
Hamele,village,6
Dianle,village,6
Ourema,village,6
Foulla,village,6
Gandin,village,6
Ilella,village,6
Ipalla,village,6
Ouamne,village,6
Ouidin,village,6
Kondon,village,6
Pissin,village,6
Youlao,village,6
Goguin,village,6
Gonsin,village,6
Loongo,village,6
Kanseo,village,6
Gougre,village,6
Barani,departement,6
Sindri,village,6
Sanaba,departement,6
Balavé,departement,6
Pompoï,departement,6
Boromo,departement,6
Arouem,village,6
Soumdi,village,6
Tampla,village,6
Pintou,village,6
Soansa,village,6
Gbonko,village,6
Damane,village,6
Gangbo,village,6
Bolkpe,village,6
Yelela,village,6
Konean,village,6
Konkin,village,6
Naobin,village,6
Naikin,village,6
Oualga,village,6
Sanrgo,village,6
Kouloh,village,6
Kimpeo,village,6
Loukou,village,6
Tinkar,village,6
Safané,departement,6
Dampan,village,6
Diekuy,village,6
Kouini,village,6
Pirkou,village,6
Balbou,village,6
Bidiga,village,6
Baleme,village,6
Djoime,village,6
Dobena,village,6
Imsele,village,6
Tankuy,village,6
Tassep,village,6
Nanfor,village,6
Lapara,village,6
Bagbin,village,6
Foulba,village,6
Napiga,village,6
Napade,village,6
Binseo,village,6
Zoamba,village,6
Dawaka,village,6
Toimbi,village,6
Tikera,village,6
Tapira,village,6
Diassa,village,6
Douaga,village,6
Horere,village,6
Bougou,village,6
Timbio,village,6
Zincko,village,6
Tiekar,village,6
Tamsin,village,6
Yabana,village,6
Tansin,village,6
Sangol,village,6
Wapogo,village,6
Bangre,village,6
Bouidi,village,6
Debere,village,6
Anekuy,village,6
Lokono,village,6
Goassa,village,6
Guinsa,village,6
Hemkoa,village,6
Hantom,village,6
Itaore,village,6
Imbina,village,6
Guella,village,6
Djipla,village,6
Goanin,village,6
Dedera,village,6
Dapola,village,6
Gaskom,village,6
Bobora,village,6
Saorzi,village,6
Yaongo,village,6
Gassan,departement,6
Naboua,village,6
Kpueré,departement,6
Zihoun,village,6
Ouessa,departement,6
Dissin,departement,6
Zakare,village,6
Kekebo,village,6
Titabé,departement,6
Solhan,departement,6
Balave,village,6
Diguel,departement,6
Sagoem,village,6
Sidiga,village,6
Sidogo,village,6
Sihoun,village,6
Sangou,village,6
Yirgou,village,6
Boussé,departement,6
Bourba,village,6
Zorgho,departement,6
Salogo,departement,6
Ledere,village,6
Méguet,departement,6
Boudry,departement,6
Gourcy,departement,6
Zogoré,departement,6
Sodogo,village,6
Kpuéré,departement,6
Darkoa,village,6
Gounga,village,6
Zourma,village,6
Diella,village,6
Sourou,province,6
Kareta,village,6
Pargou,village,6
Kourga,village,6
Bandio,village,6
Landre,village,6
Nayala,province,6
Litaya,village,6
Loroum,province,6
Leraba,province,6
Bounou,village,6
Saoupo,village,6
Doussi,village,6
Soboya,village,6
Gourma,province,6
Gnagna,province,6
Bazega,province,6
Alamou,village,6
Bafina,village,6
Dawega,village,6
Ouanga,village,6
Centre,region,6
Sayaro,village,6
Kampti,departement,6
Bourma,village,6
Bagaré,departement,6
Gassam,departement,6
Kidibi,village,6
Djallo,village,6
Kourao,village,6
Boulsa,departement,6
Sanare,village,6
Tikaré,departement,6
Tebera,village,6
Dabogo,village,6
Zanrin,village,6
Boalla,village,6
Forgui,village,6
Sangha,departement,6
Gofila,village,6
Guilla,village,6
Hanhui,village,6
Niaogo,departement,6
Kiongo,village,6
Bittou,departement,6
Koroni,village,6
Koubri,departement,6
Singue,village,6
Sirgui,village,6
Sindou,departement,6
Dakoro,departement,6
Tougan,departement,6
Kougny,departement,6
Imasgo,departement,6
Nanoro,departement,6
Arbolé,departement,6
Kordié,departement,6
Houndé,departement,6
Béréba,departement,6
Fofina,village,6
Koloko,departement,6
Sonrin,village,6
Banzon,departement,6
Satiri,departement,6
Padéma,departement,6
Tougui,village,6
Somona,village,6
Ambara,village,6
Gayéri,departement,6
Kayara,village,6
Barani,village,6
Coalla,departement,6
Nobéré,departement,6
Guiaro,departement,6
Saponé,departement,6
Ipelcé,departement,6
Gaongo,departement,6
Sapouy,departement,6
Cassou,departement,6
Bakata,departement,6
Zawara,departement,6
Ténado,departement,6
Sinara,village,6
Silara,village,6
Guibga,village,6
Boumie,village,6
Markyo,village,6
Imouga,village,6
Ossoro,village,6
Nionio,village,6
Ladiou,village,6
Momane,village,6
Lantao,village,6
Passin,village,6
Tekrou,village,6
Kamaho,village,6
Bissou,village,6
Gourou,village,6
Danhal,village,6
Kocore,village,6
Konega,village,6
Semaga,village,6
Sienne,village,6
Imasgo,village,6
Saptan,village,6
Lounga,village,6
Milkpo,village,6
Helele,village,6
Bohero,village,6
Bekoro,village,6
Tiwera,village,6
Boudeo,village,6
Djinko,village,6
Monkin,village,6
Tagnan,village,6
Bofian,village,6
Dabole,village,6
Bouara,village,6
Badone,village,6
Dangue,village,6
Goumou,village,6
Bokoro,village,6
Bonoua,village,6
Bourio,village,6
Silaba,village,6
Sewera,village,6
Diekan,village,6
Cassou,village,6
Koukie,village,6
Korgho,village,6
Kondui,village,6
Kalseo,village,6
Houieo,village,6
Hipiel,village,6
Ouayou,village,6
Pindao,village,6
Gamala,village,6
Doyera,village,6
Sourou,village,6
Domser,village,6
Manega,village,6
Nidaga,village,6
Kenega,village,6
Nadion,village,6
Lofing,village,6
Gourcy,village,6
Dayere,village,6
Kaonce,village,6
Rihalo,village,6
Bafore,village,6
Kokolo,village,6
Nanoro,village,6
Sikati,village,6
Poessi,village,6
Adjoan,village,6
Bazena,village,6
Kabaro,village,6
Lapone,village,6
Payalo,village,6
Pourou,village,6
Bobera,village,6
Topera,village,6
Sarana,village,6
Wanzan,village,6
Ouefin,village,6
Sierka,village,6
Bandeo,village,6
Kerebe,village,6
Elinga,village,6
Sorkon,village,6
Koalga,village,6
Nereko,village,6
Guirgo,village,6
Kanono,village,6
Birira,village,6
Kordie,village,6
Badora,village,6
Ninion,village,6
Pelcia,village,6
Perkoa,village,6
Namare,village,6
Doulou,village,6
Kpoman,village,6
Bankuy,village,6
Soalga,village,6
Bassam,village,6
Lattou,village,6
Dissin,village,6
Dakole,village,6
Dadone,village,6
